Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2010-02-23,6698.09,6715.63,6642.24,6649.09,61223128.0
2010-02-24,6664.71,6695.91,6638.65,6687.95,53321904.0
2010-02-25,6674.66,6701.06,6614.64,6643.96,55380396.0
2010-02-26,6688.27,6711.16,6654.15,6710.99,58909888.0
2010-03-01,6756.34,6791.48,6744.97,6791.48,66047036.0
2010-03-02,6780.49,6833.61,6751.6,6820.04,67363520.0
2010-03-03,6806.8,6824.05,6781.3,6813.16,61356256.0
2010-03-04,6775.79,6813.01,6760.01,6804.87,60797440.0
2010-03-05,6809.37,6855.07,6787.49,6847.78,68909416.0
2010-03-08,6865.3,6873.19,6823.39,6851.2,51085408.0
2010-03-09,6864.42,6874.12,6830.98,6868.32,53686840.0
2010-03-10,6876.23,6891.82,6845.94,6873.59,45555936.0
2010-03-11,6860.03,6881.77,6827.95,6851.73,45996008.0
2010-03-12,6867.04,6872.99,6825.34,6836.6,51575020.0
2010-03-15,6832.2,6856.31,6821.59,6825.1,41336496.0
2010-03-16,6860.92,6886.17,6854.49,6874.43,48505588.0
2010-03-17,6900.94,6913.18,6879.36,6892.01,53621440.0
2010-03-18,6876.91,6900.52,6874.04,6897.74,42313624.0
2010-03-19,6938.5,6943.53,6866.37,6880.76,133321240.0
2010-03-22,6846.65,6867.5,6797.67,6866.43,51897608.0
2010-03-23,6869.5,6917.45,6860.85,6877.16,44501772.0
2010-03-24,6898.53,6904.68,6841.5,6879.95,41884932.0
2010-03-25,6884.48,6904.54,6871.37,6894.17,44182336.0
2010-03-26,6886.0,6892.51,6822.67,6838.95,43370988.0
2010-03-29,6847.1,6860.41,6821.99,6850.58,37194328.0
2010-03-30,6882.63,6904.6,6867.79,6871.42,67503568.0
2010-03-31,6870.21,6906.61,6847.39,6873.37,53464956.0
2010-04-01,6876.94,6900.68,6857.63,6888.92,51239576.0
2010-04-06,6928.32,6934.42,6860.15,6886.21,55567624.0
2010-04-07,6882.85,6885.92,6841.96,6843.49,49432880.0
2010-04-08,6808.42,6814.83,6753.83,6791.01,60620216.0
2010-04-09,6824.48,6894.21,6818.58,6888.97,43326580.0
2010-04-12,6905.99,6943.07,6901.72,6910.96,52773148.0
2010-04-13,6893.68,6912.06,6865.57,6885.86,39507952.0
2010-04-14,6921.59,6933.17,6886.74,6916.59,50358436.0
2010-04-15,6951.33,6990.7,6921.13,6967.56,52785664.0
2010-04-16,6966.69,6981.28,6869.14,6893.69,100139600.0
2010-04-19,6816.43,6842.76,6775.16,6803.68,68427096.0
2010-04-20,6838.8,6891.49,6828.7,6841.91,63937180.0
2010-04-21,6876.42,6876.42,6802.43,6814.71,55648140.0
2010-04-22,6800.11,6829.98,6697.99,6720.09,104812104.0
2010-04-23,6734.73,6780.64,6703.27,6767.97,63287352.0
2010-04-26,6821.6,6828.78,6796.54,6803.74,48801464.0
2010-04-27,6792.78,6800.09,6667.47,6667.47,61440980.0
2010-04-28,6608.53,6653.16,6555.86,6576.39,86899552.0
2010-04-29,6618.53,6681.65,6589.61,6665.84,60293844.0
2010-04-30,6647.44,6683.66,6591.09,6616.82,61098400.0
2010-05-03,6604.15,6612.45,6574.34,6607.71,36340624.0
2010-05-04,6626.15,6641.24,6477.27,6488.42,89649176.0
2010-05-05,6499.58,6510.57,6409.31,6448.49,95557288.0
2010-05-06,6404.98,6489.8,6368.37,6387.52,89581848.0
2010-05-07,6248.13,6379.8,6148.2,6205.63,138940912.0
2010-05-10,6386.68,6492.99,6337.26,6481.95,119579936.0
2010-05-11,6420.18,6509.57,6415.86,6509.0,63885924.0
2010-05-12,6504.94,6612.22,6481.0,6575.05,71986216.0
2010-05-14,6572.15,6578.42,6424.53,6428.68,75230016.0
2010-05-17,6387.09,6495.25,6385.92,6428.86,70543504.0
2010-05-18,6485.99,6503.18,6432.93,6470.84,57470884.0
2010-05-19,6415.49,6445.2,6345.24,6374.43,76783912.0
2010-05-20,6419.87,6437.71,6198.82,6262.42,89885720.0
2010-05-21,6231.25,6251.25,6116.66,6206.59,130885912.0
2010-05-25,6069.55,6112.27,6029.16,6091.55,90453688.0
2010-05-26,6170.46,6230.35,6129.26,6167.53,72514112.0
2010-05-27,6206.77,6312.51,6170.97,6305.18,64471732.0
2010-05-28,6345.26,6369.52,6313.14,6321.92,51397776.0
2010-05-31,6323.2,6352.03,6312.6,6312.6,20251664.0
2010-06-01,6295.15,6362.71,6224.33,6316.6,50811052.0
2010-06-02,6285.38,6368.81,6274.22,6368.81,47930296.0
2010-06-03,6442.55,6476.24,6414.03,6418.82,50340828.0
2010-06-04,6454.07,6464.01,6298.92,6298.97,64557180.0
2010-06-07,6249.13,6338.91,6234.54,6291.04,52048448.0
2010-06-08,6311.62,6318.09,6207.83,6246.22,66913956.0
2010-06-09,6282.78,6319.18,6224.85,6319.18,54786400.0
2010-06-10,6306.3,6397.05,6290.72,6376.66,58157152.0
2010-06-11,6419.01,6452.42,6385.52,6426.74,68703592.0
2010-06-14,6479.85,6482.39,6440.72,6472.12,44749604.0
2010-06-15,6451.75,6512.27,6446.41,6484.73,58958528.0
2010-06-16,6508.32,6511.57,6453.15,6490.07,46300048.0
2010-06-17,6484.35,6506.56,6458.37,6475.25,53131804.0
2010-06-18,6498.82,6498.82,6434.73,6447.06,121045600.0
2010-06-21,6521.1,6534.85,6503.47,6519.57,47445324.0
2010-06-22,6491.49,6512.69,6444.54,6463.46,46378728.0
2010-06-23,6407.51,6445.04,6365.9,6381.85,45129604.0
2010-06-24,6401.45,6402.82,6317.26,6320.62,49139876.0
2010-06-25,6325.53,6356.35,6260.9,6275.35,43876680.0
2010-06-28,6306.3,6321.65,6267.11,6311.15,41511784.0
2010-06-29,6255.89,6270.48,6120.3,6144.45,62502828.0
2010-06-30,6150.9,6170.96,6107.96,6128.06,64633212.0
2010-07-01,6042.15,6080.96,5952.94,5981.66,71923032.0
2010-07-02,6002.31,6017.2,5957.72,5974.3,50251144.0
2010-07-05,5981.03,5994.23,5934.95,5942.25,32071304.0
2010-07-06,5950.79,6084.85,5937.71,6063.12,49182536.0
2010-07-07,6019.59,6099.2,5995.52,6099.2,48957416.0
2010-07-08,6156.95,6186.84,6131.43,6155.72,54197944.0
2010-07-09,6189.92,6220.11,6155.43,6210.49,37502776.0
2010-07-12,6218.77,6252.12,6190.56,6228.31,31568984.0
2010-07-13,6241.43,6307.49,6220.67,6298.59,40603724.0
2010-07-14,6327.22,6332.28,6259.26,6332.28,40911248.0
2010-07-15,6328.21,6364.72,6259.68,6291.07,54296968.0
2010-07-16,6300.83,6314.4,6158.62,6184.37,72208568.0
2010-07-19,6152.52,6207.08,6141.98,6156.64,35294696.0
2010-07-20,6179.16,6181.82,6068.94,6123.42,41160744.0
2010-07-21,6151.14,6174.58,6132.66,6132.66,57866012.0
2010-07-22,6109.15,6218.67,6101.55,6194.18,62811972.0
2010-07-23,6169.97,6203.24,6146.43,6201.25,45390792.0
2010-07-26,6219.44,6223.3,6142.72,6199.46,49537432.0
2010-07-27,6239.94,6289.96,6216.19,6275.19,102486056.0
2010-07-28,6305.27,6325.57,6262.71,6277.49,64089016.0
2010-07-29,6294.2,6307.26,6218.38,6220.65,46435144.0
2010-07-30,6205.24,6234.76,6162.13,6200.78,56084188.0
2010-08-02,6243.67,6338.52,6230.88,6321.64,47289388.0
2010-08-03,6333.72,6348.86,6294.88,6337.72,43159652.0
2010-08-04,6328.46,6386.61,6299.07,6380.3,41406120.0
2010-08-05,6381.28,6408.87,6361.57,6374.89,50577928.0
2010-08-06,6387.57,6409.75,6283.77,6321.36,52335192.0
2010-08-09,6375.11,6396.33,6362.8,6391.74,32187432.0
2010-08-10,6387.41,6403.21,6354.78,6395.02,44740364.0
2010-08-11,6366.62,6384.56,6254.72,6265.84,60089452.0
2010-08-12,6264.05,6317.11,6237.67,6279.35,50752076.0
2010-08-13,6319.19,6321.57,6238.13,6294.34,39017192.0
2010-08-16,6300.63,6332.3,6241.66,6285.66,35437788.0
2010-08-17,6302.6,6360.99,6292.94,6359.74,40389976.0
2010-08-18,6349.23,6377.34,6330.32,6362.88,35212396.0
2010-08-19,6394.78,6400.56,6265.34,6281.35,51969576.0
2010-08-20,6281.26,6286.47,6172.67,6185.82,52765816.0
2010-08-23,6195.02,6243.03,6178.24,6209.45,34575520.0
2010-08-24,6173.37,6181.32,6096.36,6144.14,54714208.0
2010-08-25,6117.06,6152.12,6047.16,6098.59,58756556.0
2010-08-26,6139.98,6153.96,6110.37,6131.76,40056464.0
2010-08-27,6120.34,6189.02,6105.3,6183.14,41459288.0
2010-08-30,6215.8,6232.22,6187.56,6205.24,23971782.0
2010-08-31,6126.38,6186.36,6124.9,6180.89,47841580.0
2010-09-01,6206.28,6333.93,6196.64,6332.43,59026784.0
2010-09-02,6322.13,6341.98,6308.12,6333.65,43107556.0
2010-09-03,6356.36,6427.52,6334.91,6400.71,54443416.0
2010-09-06,6429.48,6430.96,6409.92,6418.25,28226400.0
2010-09-07,6403.47,6406.6,6328.18,6360.2,37928572.0
2010-09-08,6340.4,6393.78,6300.65,6386.95,49927044.0
2010-09-09,6362.28,6426.68,6352.77,6425.26,43428868.0
2010-09-10,6413.01,6468.57,6404.71,6467.69,44408836.0
2010-09-13,6493.66,6503.12,6467.12,6471.77,47012692.0
2010-09-14,6467.08,6484.61,6431.66,6466.32,46262320.0
2010-09-15,6467.59,6473.91,6417.77,6434.01,47133000.0
2010-09-16,6427.25,6449.48,6418.4,6424.16,43665300.0
2010-09-17,6459.44,6485.64,6382.9,6389.02,89526768.0
2010-09-20,6415.01,6477.48,6412.19,6461.98,42339476.0
2010-09-21,6439.1,6481.13,6420.4,6420.4,46478956.0
2010-09-22,6440.16,6443.22,6344.43,6344.88,53201640.0
2010-09-23,6370.82,6379.5,6271.77,6303.2,57777192.0
2010-09-24,6294.09,6367.13,6271.74,6360.77,57844052.0
2010-09-27,6370.42,6393.28,6338.89,6338.89,42720284.0
2010-09-28,6302.74,6374.26,6259.01,6334.38,55759792.0
2010-09-29,6354.09,6378.6,6304.24,6311.57,60350472.0
2010-09-30,6284.98,6368.46,6276.38,6296.33,72488960.0
2010-10-01,6295.77,6323.67,6263.9,6284.17,59655552.0
2010-10-04,6283.75,6289.96,6242.35,6248.8,43300664.0
2010-10-05,6238.18,6336.47,6228.33,6313.9,52320568.0
2010-10-06,6340.14,6375.84,6332.16,6351.01,48944688.0
2010-10-07,6359.2,6404.79,6323.8,6375.58,47590328.0
2010-10-08,6361.54,6372.72,6321.63,6363.16,45741240.0
2010-10-11,6387.1,6390.88,6362.09,6386.18,31375556.0
2010-10-12,6341.06,6384.1,6312.56,6375.26,44800776.0
2010-10-13,6404.05,6486.03,6396.41,6455.13,56470224.0
2010-10-14,6459.53,6480.82,6426.11,6440.97,49135600.0
2010-10-15,6453.96,6468.86,6413.31,6443.01,50644944.0
2010-10-18,6420.65,6482.76,6418.33,6470.26,35231120.0
2010-10-19,6464.9,6508.78,6449.17,6471.96,50452696.0
2010-10-20,6455.36,6490.73,6449.21,6477.2,39406468.0
2010-10-21,6450.76,6530.29,6445.94,6512.19,62398656.0
2010-10-22,6497.04,6508.35,6477.13,6477.13,42425788.0
2010-10-25,6509.17,6530.27,6490.11,6513.63,39028436.0
2010-10-26,6485.6,6505.75,6444.15,6476.61,73473400.0
2010-10-27,6460.07,6518.75,6445.93,6479.21,52825196.0
2010-10-28,6513.72,6537.35,6480.62,6484.71,57735440.0
2010-10-29,6492.67,6504.13,6450.48,6472.23,50361976.0
2010-11-01,6500.43,6517.14,6463.42,6504.72,44399036.0
2010-11-02,6502.46,6555.17,6501.94,6541.5,38124324.0
2010-11-03,6559.95,6571.59,6512.65,6512.99,39845392.0
2010-11-04,6567.6,6614.26,6563.09,6595.64,58663144.0
2010-11-05,6603.41,6612.83,6570.3,6587.72,56236368.0
2010-11-08,6589.32,6608.17,6585.24,6600.36,38052336.0
2010-11-09,6596.27,6615.43,6577.39,6581.88,41431056.0
2010-11-10,6559.92,6585.6,6515.94,6539.82,52583536.0
2010-11-11,6554.4,6554.4,6506.01,6516.99,42842136.0
2010-11-12,6453.21,6534.32,6431.77,6505.29,58429624.0
2010-11-15,6479.89,6578.58,6476.16,6562.15,43148560.0
2010-11-16,6528.99,6545.67,6474.87,6476.53,54793448.0
2010-11-17,6472.1,6524.39,6466.51,6494.99,48336344.0
2010-11-18,6532.65,6621.51,6527.39,6613.37,47371272.0
2010-11-19,6633.4,6639.0,6559.74,6590.84,49651332.0
2010-11-22,6616.39,6622.0,6524.68,6532.64,47537896.0
2010-11-23,6491.19,6501.68,6393.79,6393.79,67439872.0
2010-11-24,6423.7,6461.31,6382.1,6449.8,53493236.0
2010-11-25,6450.11,6507.33,6442.22,6502.14,39222720.0
2010-11-26,6471.42,6501.8,6418.83,6483.56,51050628.0
2010-11-29,6512.73,6553.77,6397.5,6397.5,52933140.0
2010-11-30,6404.16,6408.1,6308.01,6312.43,100541992.0
2010-12-01,6334.72,6419.43,6334.72,6409.7,63528996.0
2010-12-02,6437.67,6487.95,6401.68,6483.44,64720540.0
2010-12-03,6476.18,6488.03,6416.62,6440.9,49077112.0
2010-12-06,6439.17,6442.67,6395.85,6412.22,41765156.0
2010-12-07,6431.35,6510.16,6431.35,6462.53,50025256.0
2010-12-08,6433.69,6526.88,6430.75,6508.13,46211324.0
2010-12-09,6553.95,6565.22,6526.19,6537.63,50854712.0
2010-12-10,6540.93,6541.41,6504.65,6519.14,35415216.0
2010-12-13,6538.14,6550.87,6519.06,6519.08,33586752.0
2010-12-14,6525.11,6547.41,6518.27,6545.84,37513396.0
2010-12-15,6547.21,6618.44,6547.08,6560.43,66075904.0
2010-12-16,6566.52,6571.45,6535.37,6566.17,47325388.0
2010-12-17,6565.99,6569.23,6520.25,6538.16,95968984.0
2010-12-20,6531.04,6568.62,6521.25,6521.25,33003732.0
2010-12-21,6542.89,6565.46,6537.87,6558.17,34806660.0
2010-12-22,6558.36,6579.76,6542.3,6553.7,35619524.0
2010-12-23,6570.98,6599.55,6558.06,6599.43,23883740.0
2010-12-27,6606.77,6606.82,6548.41,6568.21,15816733.0
2010-12-28,6585.0,6590.62,6568.16,6569.06,11061596.0
2010-12-29,6582.73,6588.3,6549.68,6566.65,15513080.0
2010-12-30,6566.92,6570.72,6436.04,6436.04,28968900.0
2011-01-03,6473.68,6508.42,6472.93,6493.88,25321792.0
2011-01-04,6502.27,6530.83,6481.6,6494.31,45398876.0
2011-01-05,6485.91,6519.25,6424.87,6519.25,53135352.0
2011-01-06,6550.59,6588.23,6521.21,6532.84,52327000.0
2011-01-07,6543.53,6559.6,6489.19,6497.64,47701376.0
2011-01-10,6485.74,6498.05,6426.79,6446.32,39936444.0
2011-01-11,6454.39,6542.64,6451.11,6534.84,46894976.0
2011-01-12,6555.94,6617.92,6554.36,6613.75,66267776.0
2011-01-13,6608.36,6613.2,6559.88,6562.47,66968088.0
2011-01-14,6552.05,6561.3,6501.13,6556.09,52554440.0
2011-01-17,6570.14,6588.14,6553.09,6578.17,45404644.0
2011-01-18,6593.3,6656.28,6593.2,6634.93,52489292.0
2011-01-19,6659.24,6659.87,6556.78,6559.66,60008272.0
2011-01-20,6534.98,6543.81,6471.87,6513.5,70402560.0
2011-01-21,6529.62,6595.71,6517.04,6567.31,73967944.0
2011-01-24,6586.42,6612.51,6547.71,6603.8,45462792.0
2011-01-25,6618.11,6623.36,6578.29,6580.33,50315924.0
2011-01-26,6602.31,6615.93,6579.69,6592.99,48111508.0
2011-01-27,6563.09,6585.78,6541.25,6562.36,61314124.0
2011-01-28,6547.97,6593.23,6528.13,6528.13,52150348.0
2011-01-31,6511.18,6514.17,6467.25,6479.15,48828176.0
2011-02-01,6517.79,6571.59,6492.78,6555.26,52363608.0
2011-02-02,6546.6,6587.16,6512.19,6553.67,52197596.0
2011-02-03,6547.7,6564.28,6519.7,6544.91,44369404.0
2011-02-04,6571.62,6589.14,6552.91,6584.4,51219112.0
2011-02-07,6608.71,6653.46,6598.34,6611.14,47131964.0
2011-02-08,6608.4,6638.88,6603.77,6638.66,65294680.0
2011-02-09,6645.03,6658.19,6621.61,6631.64,64113320.0
2011-02-10,6609.67,6618.03,6565.99,6612.06,71177240.0
2011-02-11,6600.89,6669.98,6580.76,6665.22,54875272.0
2011-02-14,6693.69,6700.28,6662.59,6666.06,51965000.0
2011-02-15,6667.92,6696.95,6664.97,6690.9,49900256.0
2011-02-16,6698.65,6721.77,6684.41,6711.65,51871152.0
2011-02-17,6723.74,6736.45,6674.87,6706.47,66703944.0
2011-02-18,6721.56,6727.28,6687.66,6717.25,148985616.0
2011-02-21,6716.0,6739.13,6678.28,6683.87,40617988.0
2011-02-22,6648.62,6650.38,6607.85,6622.49,51856272.0
2011-02-23,6594.84,6649.95,6589.86,6622.77,56302004.0
2011-02-24,6557.67,6562.06,6498.28,6515.97,57218960.0
2011-02-25,6532.95,6564.96,6515.26,6537.2,35969812.0
2011-02-28,6530.1,6633.32,6523.26,6610.44,51145756.0
2011-03-01,6638.3,6667.13,6606.53,6619.36,50532444.0
2011-03-02,6570.71,6607.37,6540.85,6592.07,54791604.0
2011-03-03,6604.81,6626.25,6576.4,6599.21,55488704.0
2011-03-04,6619.19,6620.92,6524.26,6530.54,58612652.0
2011-03-07,6509.38,6558.55,6482.83,6495.52,45312272.0
2011-03-08,6522.44,6551.88,6480.33,6511.21,47083952.0
2011-03-09,6515.72,6521.69,6444.64,6446.6,55878700.0
2011-03-10,6412.54,6440.94,6392.13,6404.62,67558376.0
2011-03-11,6345.95,6384.2,6339.97,6353.76,59931040.0
2011-03-14,6307.37,6341.46,6274.47,6274.47,69082880.0
2011-03-15,6153.47,6174.67,6007.29,6101.01,135221904.0
2011-03-16,6121.94,6144.11,6000.12,6021.55,87634120.0
2011-03-17,6029.09,6097.38,6000.12,6073.42,78927256.0
2011-03-18,6106.17,6141.28,6082.9,6098.05,135636896.0
2011-03-21,6164.82,6227.97,6154.36,6223.91,51384552.0
2011-03-22,6232.9,6251.86,6207.93,6227.03,48984312.0
2011-03-23,6200.64,6263.67,6199.82,6256.06,38866700.0
2011-03-24,6243.02,6322.08,6235.8,6319.23,47717640.0
2011-03-25,6346.12,6373.66,6324.04,6352.28,42408068.0
2011-03-28,6361.82,6382.8,6347.25,6359.02,37183752.0
2011-03-29,6371.9,6380.94,6329.65,6355.06,45429816.0
2011-03-30,6390.56,6413.75,6387.22,6398.42,41110984.0
2011-03-31,6401.06,6402.62,6357.55,6357.55,46901576.0
2011-04-01,6391.76,6447.09,6383.79,6439.91,51642136.0
2011-04-04,6423.88,6432.2,6402.32,6414.6,38429072.0
2011-04-05,6421.81,6437.85,6397.75,6430.3,42476840.0
2011-04-06,6449.8,6459.91,6423.19,6443.06,45250424.0
2011-04-07,6457.45,6507.8,6456.02,6465.57,52778080.0
2011-04-08,6488.75,6495.7,6453.45,6457.93,38534596.0
2011-04-11,6446.06,6461.63,6431.81,6440.11,31130032.0
2011-04-12,6393.41,6407.85,6341.06,6351.6,46536484.0
2011-04-13,6371.06,6407.44,6355.28,6364.3,44306232.0
2011-04-14,6337.86,6391.44,6337.86,6357.03,48955556.0
2011-04-15,6385.42,6402.13,6363.29,6400.26,112696744.0
2011-04-18,6363.75,6366.68,6220.5,6244.95,69791024.0
2011-04-19,6267.26,6365.94,6266.24,6326.65,59308788.0
2011-04-20,6388.8,6453.88,6387.57,6444.81,50943884.0
2011-04-21,6475.53,6478.96,6444.19,6457.16,44842292.0
2011-04-26,6468.36,6498.53,6464.42,6476.59,56427744.0
2011-04-27,6491.63,6510.27,6456.34,6472.42,53061804.0
2011-04-28,6502.98,6516.79,6482.06,6516.21,56835532.0
2011-04-29,6534.98,6555.69,6528.1,6539.7,30967988.0
2011-05-02,6568.46,6569.49,6539.11,6544.67,32174128.0
2011-05-03,6519.23,6533.65,6489.67,6510.61,46968584.0
2011-05-04,6503.53,6547.43,6461.37,6470.35,57102312.0
2011-05-05,6481.18,6485.06,6396.84,6450.03,55269924.0
2011-05-06,6465.53,6545.29,6449.13,6526.51,50237892.0
2011-05-09,6506.44,6526.91,6464.46,6476.89,41569156.0
2011-05-10,6495.11,6549.41,6481.92,6526.16,47284472.0
2011-05-11,6549.27,6575.64,6537.83,6562.82,42999044.0
2011-05-12,6516.83,6562.59,6510.39,6562.59,55660592.0
2011-05-13,6592.6,6602.1,6562.91,6563.26,50826992.0
2011-05-16,6546.7,6578.61,6510.65,6564.15,46009544.0
2011-05-17,6555.79,6560.55,6486.57,6496.56,52212272.0
2011-05-18,6535.79,6541.89,6514.62,6535.24,37104288.0
2011-05-19,6562.75,6577.33,6506.42,6557.95,50935996.0
2011-05-20,6591.33,6604.55,6517.28,6530.61,71484432.0
2011-05-23,6472.3,6482.56,6430.72,6437.82,48668980.0
2011-05-24,6438.82,6466.51,6437.6,6454.29,41939220.0
2011-05-25,6426.2,6478.53,6417.02,6464.55,45108772.0
2011-05-26,6487.68,6492.06,6449.76,6469.16,49355384.0
2011-05-27,6511.21,6521.73,6479.35,6489.32,45744932.0
2011-05-30,6484.73,6500.91,6469.14,6470.8,17662448.0
2011-05-31,6532.25,6575.8,6521.32,6554.71,66180684.0
2011-06-01,6566.24,6567.32,6480.52,6496.47,49747592.0
2011-06-03,6416.85,6449.03,6386.98,6407.39,50941640.0
2011-06-06,6386.71,6409.62,6353.26,6370.06,35347008.0
2011-06-07,6352.89,6377.86,6324.44,6330.65,40867456.0
2011-06-08,6308.65,6314.79,6256.77,6256.86,54069084.0
2011-06-09,6248.64,6295.72,6239.64,6271.01,49281996.0
2011-06-10,6253.85,6272.47,6179.11,6197.25,50166672.0
2011-06-14,6222.76,6269.78,6213.78,6255.68,47842084.0
2011-06-15,6249.41,6260.81,6198.17,6198.17,46068520.0
2011-06-16,6152.23,6164.17,6113.43,6157.67,64048904.0
2011-06-17,6123.83,6181.96,6100.63,6145.16,87628632.0
2011-06-20,6073.06,6126.87,6070.37,6113.7,42985416.0
2011-06-21,6128.0,6172.1,6121.63,6171.01,44913560.0
2011-06-22,6171.56,6171.7,6112.66,6113.44,40072484.0
2011-06-23,6087.14,6107.81,5961.97,5991.09,68053880.0
2011-06-24,6043.58,6060.82,5975.67,5998.02,48312816.0
2011-06-27,5972.89,6013.58,5969.66,5990.82,35233424.0
2011-06-28,6002.07,6044.98,5983.64,6002.4,53988652.0
2011-06-29,6042.49,6106.45,6030.46,6101.55,51676300.0
2011-06-30,6113.18,6199.84,6089.04,6187.07,55910116.0
2011-07-01,6194.16,6253.81,6189.1,6237.81,46094344.0
2011-07-04,6238.21,6249.8,6222.58,6245.78,25189256.0
2011-07-05,6248.64,6262.05,6225.35,6243.01,30846038.0
2011-07-06,6230.05,6240.47,6168.55,6179.35,46181496.0
2011-07-07,6204.85,6250.0,6168.78,6211.11,41433596.0
2011-07-08,6227.39,6248.49,6147.85,6152.69,54489288.0
2011-07-11,6135.63,6138.84,6024.11,6053.0,55769672.0
2011-07-12,5964.5,6036.4,5898.68,6014.84,78995400.0
2011-07-13,5996.89,6048.37,5992.79,6025.23,53536828.0
2011-07-14,5966.24,6014.03,5960.78,5980.97,41701824.0
2011-07-15,5939.54,5968.95,5908.47,5938.06,63978024.0
2011-07-18,5891.53,5915.0,5813.05,5826.26,60715612.0
2011-07-19,5857.18,5923.59,5856.56,5896.55,64527672.0
2011-07-20,5941.13,5967.49,5912.7,5966.54,49482432.0
2011-07-21,6002.82,6066.96,5929.62,6042.06,74098992.0
2011-07-22,6081.78,6098.08,6010.02,6031.93,54384256.0
2011-07-25,6000.66,6035.81,5987.84,6017.49,46246288.0
2011-07-26,6027.88,6050.54,5962.84,5990.18,51860736.0
2011-07-27,5956.06,5984.95,5887.43,5904.47,58902644.0
2011-07-28,5838.02,5892.62,5825.99,5871.41,61264652.0
2011-07-29,5792.13,5820.07,5723.17,5783.35,79157168.0
2011-08-02,5658.23,5691.29,5535.65,5546.94,103600208.0
2011-08-03,5482.1,5616.75,5444.05,5483.15,104454472.0
2011-08-04,5559.72,5578.25,5285.25,5285.25,110341448.0
2011-08-05,5082.33,5309.42,5075.1,5172.06,137872240.0
2011-08-08,5118.75,5263.2,4967.99,4967.99,110357520.0
2011-08-09,4957.69,5080.6,4695.31,4997.92,149003920.0
2011-08-10,5104.84,5112.36,4788.22,4791.96,139900480.0
2011-08-11,4926.05,5048.08,4709.71,5032.75,135437504.0
2011-08-12,5036.42,5304.47,4944.42,5252.81,104882048.0
2011-08-15,5361.16,5385.05,5285.85,5324.73,58944104.0
2011-08-16,5291.3,5373.3,5243.12,5373.3,56817260.0
2011-08-17,5347.1,5471.14,5284.98,5421.21,58193796.0
2011-08-18,5359.45,5396.97,5128.79,5196.0,83255688.0
2011-08-19,5162.5,5174.91,4955.74,5093.75,101987496.0
2011-08-22,5058.46,5255.93,5056.53,5144.02,59800904.0
2011-08-23,5220.28,5266.52,5166.3,5230.58,56745120.0
2011-08-24,5258.66,5369.23,5210.1,5328.49,54815520.0
2011-08-25,5376.38,5401.62,5260.71,5298.18,58533688.0
2011-08-26,5287.73,5353.32,5168.32,5323.12,56971312.0
2011-08-29,5410.46,5475.45,5391.1,5446.47,38214624.0
2011-08-30,5469.15,5485.42,5418.24,5449.16,55709424.0
2011-08-31,5479.0,5541.18,5449.23,5528.52,63063004.0
2011-09-01,5532.94,5572.61,5460.07,5531.54,53277580.0
2011-09-02,5447.78,5460.67,5316.6,5359.67,58414140.0
2011-09-05,5244.77,5249.5,5128.78,5142.99,65910664.0
2011-09-06,5151.7,5414.97,5151.61,5367.24,97666360.0
2011-09-07,5480.87,5501.26,5420.98,5501.26,62653188.0
2011-09-08,5495.11,5562.94,5455.88,5528.91,55102524.0
2011-09-09,5520.11,5536.61,5430.77,5430.77,57036584.0
2011-09-12,5333.71,5348.5,5246.03,5303.14,66738544.0
2011-09-13,5367.01,5388.46,5280.24,5359.14,75138704.0
2011-09-14,5322.66,5429.37,5321.38,5417.89,68535208.0
2011-09-15,5425.91,5493.26,5403.83,5433.48,135561536.0
2011-09-16,5462.04,5500.94,5449.2,5452.88,213732784.0
2011-09-19,5400.48,5425.42,5347.48,5360.56,64301848.0
2011-09-20,5336.33,5473.7,5330.31,5471.4,51063132.0
2011-09-21,5470.94,5516.59,5447.47,5475.34,50261220.0
2011-09-22,5372.99,5404.56,5269.51,5288.48,76091552.0
2011-09-23,5337.82,5338.43,5135.45,5298.83,78668992.0
2011-09-26,5246.71,5455.34,5246.19,5401.01,78026720.0
2011-09-27,5496.14,5575.07,5487.27,5564.62,69955216.0
2011-09-28,5521.32,5619.75,5515.78,5551.65,57149904.0
2011-09-29,5526.03,5637.01,5521.69,5608.6,63140240.0
2011-09-30,5580.04,5580.77,5488.16,5531.74,65321892.0
2011-10-03,5460.63,5526.2,5426.82,5495.69,56907640.0
2011-10-04,5443.83,5458.83,5361.9,5444.55,76941120.0
2011-10-05,5522.03,5532.05,5462.25,5504.99,59806156.0
2011-10-06,5550.29,5640.07,5545.29,5640.07,61634136.0
2011-10-07,5631.93,5685.26,5590.73,5652.23,58393792.0
2011-10-10,5689.28,5729.59,5655.92,5718.56,39228444.0
2011-10-11,5707.64,5743.95,5674.41,5732.19,39720136.0
2011-10-12,5723.12,5789.86,5705.24,5781.13,56755080.0
2011-10-13,5756.62,5775.75,5694.87,5713.17,60237456.0
2011-10-14,5734.13,5804.94,5708.99,5761.12,43780976.0
2011-10-17,5790.33,5816.27,5704.94,5723.41,42300924.0
2011-10-18,5685.55,5700.93,5648.62,5682.51,48263344.0
2011-10-19,5716.14,5734.2,5686.64,5699.98,41377900.0
2011-10-20,5665.29,5722.17,5650.04,5657.66,56453788.0
2011-10-21,5687.48,5759.93,5644.8,5753.52,64446252.0
